City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
London,Aldersgate,51.5201501,-0.0986832,Apres Food Co,51.52146147,-0.101435781,Restaurant
London,Aldersgate,51.5201501,-0.0986832,United Chip,51.523177,-0.099067,Fish & Chips Shop
London,Aldersgate,51.5201501,-0.0986832,Postman's Park,51.51685979,-0.097642567,Park
London,Aldersgate,51.5201501,-0.0986832,J+A Café,51.52305271,-0.100969845,Café
London,Aldersgate,51.5201501,-0.0986832,Barbican Cinema 1,51.5194704,-0.093959364,Indie Movie Theater
London,Aldersgate,51.5201501,-0.0986832,Malmaison,51.52066692,-0.100081854,Hotel
London,Aldersgate,51.5201501,-0.0986832,Barbican Conservatory,51.51985862,-0.093201834,Botanical Garden
London,Aldersgate,51.5201501,-0.0986832,Breddo's Tacos,51.52362424,-0.098809691,Taco Place
London,Aldersgate,51.5201501,-0.0986832,Jerusalem Tavern,51.52173501,-0.104169978,Pub
London,Aldersgate,51.5201501,-0.0986832,look mum no hands!,51.52391527,-0.096896804,Bike Shop
London,Aldersgate,51.5201501,-0.0986832,Giddy Up,51.52219053,-0.093469513,Coffee Shop
London,Aldersgate,51.5201501,-0.0986832,BrewDog Clerkenwell,51.522401,-0.103835,Beer Bar
London,Aldersgate,51.5201501,-0.0986832,Barbican Cinemas 2&3,51.52089708,-0.092662461,Movie Theater
London,Aldersgate,51.5201501,-0.0986832,The Zetter Townhouse,51.52284912,-0.103658365,Hotel
London,Aldersgate,51.5201501,-0.0986832,kurumaya,51.51968813,-0.099013979,Sushi Restaurant
London,Aldersgate,51.5201501,-0.0986832,Redemption Roasters,51.51919,-0.100248,Coffee Shop
London,Aldersgate,51.5201501,-0.0986832,Le Café du Marché,51.52060797,-0.100696482,French Restaurant
London,Aldersgate,51.5201501,-0.0986832,The Zetter,51.52264378,-0.103564954,Hotel
London,Aldersgate,51.5201501,-0.0986832,Charterhouse Square,51.52247327,-0.099551105,Plaza
London,Aldersgate,51.5201501,-0.0986832,The Curve,51.51961341,-0.093621045,Art Gallery
London,Aldersgate,51.5201501,-0.0986832,Lakeside Terrace,51.51948481,-0.094024295,Lake
London,Aldersgate,51.5201501,-0.0986832,The Gibson,51.52401245,-0.096460122,Cocktail Bar
London,Aldersgate,51.5201501,-0.0986832,Iberica Farringdon,51.52083294,-0.104726892,Spanish Restaurant
London,Aldersgate,51.5201501,-0.0986832,Bird of Smithfield,51.51840468,-0.102634544,English Restaurant
London,Aldersgate,51.5201501,-0.0986832,Smiths of Smithfield,51.5194535,-0.10275731,Steakhouse
London,Aldersgate,51.5201501,-0.0986832,Hix Oyster and Chop House,51.51989412,-0.102406441,Steakhouse
London,Aldersgate,51.5201501,-0.0986832,EC1 Coffee,51.52261283,-0.103999163,Café
London,Aldersgate,51.5201501,-0.0986832,Benugo Cafe,51.52090581,-0.092724783,Café
London,Aldersgate,51.5201501,-0.0986832,Yum Bowl,51.52418284,-0.096070557,Vietnamese Restaurant
London,Aldersgate,51.5201501,-0.0986832,The Slaughtered Lamb,51.52327706,-0.101018961,Pub
London,Aldersgate,51.5201501,-0.0986832,The Modern Pantry,51.52287809,-0.103648558,Modern European Restaurant
London,Aldersgate,51.5201501,-0.0986832,Beppe's Cafe,51.51774958,-0.101410293,Italian Restaurant
London,Aldersgate,51.5201501,-0.0986832,Pret A Manger,51.52015661,-0.104624295,Sandwich Place
London,Aldersgate,51.5201501,-0.0986832,St. John's Gate,51.52176619,-0.102724563,Historic Site
London,Aldersgate,51.5201501,-0.0986832,Christ Church Greyfriars Garden,51.51566979,-0.09875984,Garden
London,Aldersgate,51.5201501,-0.0986832,The Jugged Hare,51.520945,-0.092302,Gastropub
London,Aldersgate,51.5201501,-0.0986832,Clerkenwell Grind,51.52345251,-0.098002597,Cocktail Bar
London,Aldersgate,51.5201501,-0.0986832,Pho,51.52191989,-0.101809296,Vietnamese Restaurant
London,Aldersgate,51.5201501,-0.0986832,Hoxton Beach Falafel,51.52264839,-0.09270353,Food Truck
London,Aldersgate,51.5201501,-0.0986832,Nusa Kitchen,51.523467,-0.097627,Soup Place
London,Aldersgate,51.5201501,-0.0986832,Barbican Kitchen,51.51933853,-0.093540264,Café
London,Aldersgate,51.5201501,-0.0986832,The Montcalm at The Brewery,51.52092377,-0.091570942,Hotel
London,Aldersgate,51.5201501,-0.0986832,Ribon,51.51648819,-0.102647444,Japanese Restaurant
London,Aldersgate,51.5201501,-0.0986832,Guildhall School of Music & Drama,51.51977445,-0.091728208,Concert Hall
London,Aldersgate,51.5201501,-0.0986832,Côte,51.52094285,-0.092496443,French Restaurant
London,Aldersgate,51.5201501,-0.0986832,Sami's Deli,51.52038083,-0.105896816,Coffee Shop
London,Aldersgate,51.5201501,-0.0986832,Martini Bar,51.51950186,-0.093895968,Cocktail Bar
London,Aldersgate,51.5201501,-0.0986832,Fortune Street Park,51.52216791,-0.093704963,Park
London,Aldersgate,51.5201501,-0.0986832,Cafe Passione,51.5221156,-0.09232722,Sandwich Place
London,Aldersgate,51.5201501,-0.0986832,Osteria,51.51925428,-0.093627801,Italian Restaurant
London,Aldersgate,51.5201501,-0.0986832,Pret A Manger,51.51722139,-0.093893037,Sandwich Place
London,Aldersgate,51.5201501,-0.0986832,Cote Barbican,51.52085676,-0.092628702,French Restaurant
London,Aldersgate,51.5201501,-0.0986832,Two Brewers,51.52255364,-0.092733267,Pub
London,Aldersgate,51.5201501,-0.0986832,London City Suites,51.52096895,-0.091888585,Hotel
London,Aldersgate,51.5201501,-0.0986832,Pret A Manger,51.52213079,-0.092420921,Sandwich Place
London,Bishopsgate,51.4521708,-0.2932926,Richmond Gate,51.45037105,-0.295949785,Park
London,Bishopsgate,51.4521708,-0.2932926,Richmond Hill,51.45288372,-0.299248695,Scenic Lookout
London,Bishopsgate,51.4521708,-0.2932926,The Roebuck,51.45240788,-0.298689512,Pub
London,Bishopsgate,51.4521708,-0.2932926,Richmond Hill Bakery,51.45554628,-0.296730809,Bakery
London,Bishopsgate,51.4521708,-0.2932926,The Petersham Hotel,51.45091264,-0.299679481,Hotel
London,Bishopsgate,51.4521708,-0.2932926,The Marlborough,51.45499249,-0.2964364,Gastropub
London,Bishopsgate,51.4521708,-0.2932926,The Lass O' Richmond Hill,51.45166858,-0.295608417,Pub
London,Bishopsgate,51.4521708,-0.2932926,Richmond Hill Hotel,51.45173197,-0.29755815,Hotel
London,Bishopsgate,51.4521708,-0.2932926,La Luna Di Luca,51.45533232,-0.296777807,Italian Restaurant
London,Bishopsgate,51.4521708,-0.2932926,Cedars Health and Leisure Club,51.45177295,-0.296623631,Gym / Fitness Center
London,Bishopsgate,51.4521708,-0.2932926,Sainsbury's Local,51.45509356,-0.29690745,Convenience Store
London,Bishopsgate,51.4521708,-0.2932926,Cambrian Gate,51.45389946,-0.293363622,Park
London,Bishopsgate,51.4521708,-0.2932926,Richmond Park Parkrun,51.45201901,-0.294840824,Athletics & Sports
London,Bishopsgate,51.4521708,-0.2932926,Richmond Gate Hotel,51.4512413,-0.296605268,Hotel
London,Bishopsgate,51.4521708,-0.2932926,Pembrokes Restaurant,51.4515611,-0.297288364,Restaurant
London,Bishopsgate,51.4521708,-0.2932926,A Cena On The Hill,51.45519821,-0.296930454,Deli / Bodega
London,Bishopsgate,51.4521708,-0.2932926,L'Amandine,51.45529579,-0.296994965,Bakery
London,Bishopsgate,51.4521708,-0.2932926,The Village Butcher,51.45555836,-0.296895679,BBQ Joint
London,Bishopsgate,51.4521708,-0.2932926,The Petersham Restaurant,51.45083711,-0.299776466,French Restaurant
London,Cripplegate,51.518087,-0.0931473,Barbican Centre,51.51958782,-0.093491582,Performing Arts Venue
London,Cripplegate,51.518087,-0.0931473,Barbican Art Gallery,51.51979956,-0.093968703,Art Gallery
London,Cripplegate,51.518087,-0.0931473,Barbican Concert Hall,51.51963226,-0.093661377,Concert Hall
London,Cripplegate,51.518087,-0.0931473,Barbican Theatre,51.51972177,-0.093605616,Theater
London,Cripplegate,51.518087,-0.0931473,Barbican Conservatory,51.51985862,-0.093201834,Botanical Garden
London,Cripplegate,51.518087,-0.0931473,Barbican Highwalk,51.51842705,-0.09505112,Scenic Lookout
London,Cripplegate,51.518087,-0.0931473,Museum of London,51.517565,-0.09685,History Museum
London,Cripplegate,51.518087,-0.0931473,Barbican Cinema 1,51.5194704,-0.093959364,Indie Movie Theater
London,Cripplegate,51.518087,-0.0931473,Virgin Active,51.51795157,-0.097651184,Gym / Fitness Center
London,Cripplegate,51.518087,-0.0931473,Hawksmoor Guildhall,51.51564737,-0.090997347,Steakhouse
London,Cripplegate,51.518087,-0.0931473,The Curve,51.51961341,-0.093621045,Art Gallery
London,Cripplegate,51.518087,-0.0931473,Barbican Cinemas 2&3,51.52089708,-0.092662461,Movie Theater
London,Cripplegate,51.518087,-0.0931473,Postman's Park,51.51685979,-0.097642567,Park
London,Cripplegate,51.518087,-0.0931473,Lakeside Terrace,51.51948481,-0.094024295,Lake
London,Cripplegate,51.518087,-0.0931473,Guildhall Art Gallery,51.51555073,-0.092003767,Art Gallery
London,Cripplegate,51.518087,-0.0931473,Pham Sushi,51.51956382,-0.090463215,Sushi Restaurant
London,Cripplegate,51.518087,-0.0931473,Benugo,51.51701491,-0.091264138,Café
London,Cripplegate,51.518087,-0.0931473,Studio Lagree,51.52104623,-0.090953288,Gym / Fitness Center
London,Cripplegate,51.518087,-0.0931473,Notes Coffee & Wine,51.51920196,-0.089495578,Coffee Shop
London,Cripplegate,51.518087,-0.0931473,Wild & Wood Coffee,51.51727918,-0.088280522,Coffee Shop
London,Cripplegate,51.518087,-0.0931473,City Càphê,51.51474962,-0.091544794,Vietnamese Restaurant
London,Cripplegate,51.518087,-0.0931473,Benugo Cafe,51.52090581,-0.092724783,Café
London,Cripplegate,51.518087,-0.0931473,The Jugged Hare,51.520945,-0.092302,Gastropub
London,Cripplegate,51.518087,-0.0931473,Virgin Active,51.5202984,-0.0970355,Gym / Fitness Center
London,Cripplegate,51.518087,-0.0931473,Goodman Steak House Restaurant,51.51439803,-0.090745375,Steakhouse
London,Cripplegate,51.518087,-0.0931473,Marks & Spencer,51.51953882,-0.0874722,Clothing Store
London,Cripplegate,51.518087,-0.0931473,Manicomio,51.51536891,-0.095414001,Italian Restaurant
London,Cripplegate,51.518087,-0.0931473,pod,51.51718967,-0.087872311,Salad Place
London,Cripplegate,51.518087,-0.0931473,Giddy Up,51.52219053,-0.093469513,Coffee Shop
London,Cripplegate,51.518087,-0.0931473,The Old Red Cow,51.51960715,-0.099156539,Pub
London,Cripplegate,51.518087,-0.0931473,Dose Espresso,51.51955257,-0.09940569,Coffee Shop
London,Cripplegate,51.518087,-0.0931473,Pilpel,51.51519526,-0.098462077,Falafel Restaurant
London,Cripplegate,51.518087,-0.0931473,The Montcalm at The Brewery,51.52092377,-0.091570942,Hotel
London,Cripplegate,51.518087,-0.0931473,Blue Cow Yoga,51.51528559,-0.089764226,Yoga Studio
London,Cripplegate,51.518087,-0.0931473,The Trading House,51.51506347,-0.091427151,Modern European Restaurant
London,Cripplegate,51.518087,-0.0931473,One New Change Rooftop,51.51391176,-0.095774549,Scenic Lookout
London,Cripplegate,51.518087,-0.0931473,Daunt Books,51.51398169,-0.09299522,Bookstore
London,Cripplegate,51.518087,-0.0931473,Light Centre Moorgate,51.51737996,-0.088064874,Yoga Studio
London,Cripplegate,51.518087,-0.0931473,South Place Hotel,51.51900051,-0.086508205,Hotel
London,Cripplegate,51.518087,-0.0931473,Apex London Wall Hotel,51.5159279,-0.087655458,Hotel
London,Cripplegate,51.518087,-0.0931473,St Bartholomew the Great (St Bartholomew-the-Great),51.51863075,-0.099890395,Church
London,Cripplegate,51.518087,-0.0931473,Waitrose & Partners,51.52219786,-0.092055419,Supermarket
London,Cripplegate,51.518087,-0.0931473,Christ Church Greyfriars Garden,51.51566979,-0.09875984,Garden
London,Cripplegate,51.518087,-0.0931473,Coco di Mama,51.517326,-0.088226,Italian Restaurant
London,Cripplegate,51.518087,-0.0931473,Enoteca da Luca,51.51559995,-0.090980849,Wine Bar
London,Cripplegate,51.518087,-0.0931473,Madison,51.51381968,-0.09539033,Cocktail Bar
London,Cripplegate,51.518087,-0.0931473,Burger & Lobster,51.51368716,-0.094642574,Seafood Restaurant
London,Cripplegate,51.518087,-0.0931473,Hotel Chocolat,51.51897809,-0.087865922,Chocolate Shop
London,Cripplegate,51.518087,-0.0931473,Guildhall Yard,51.51542608,-0.092061457,Plaza
London,Cripplegate,51.518087,-0.0931473,Black Sheep Coffee,51.51455914,-0.094602996,Coffee Shop
London,Cripplegate,51.518087,-0.0931473,Chilango,51.5169499,-0.086514767,Burrito Place
London,Cripplegate,51.518087,-0.0931473,Taylor St Baristas,51.51485203,-0.09754926,Coffee Shop
London,Cripplegate,51.518087,-0.0931473,Leon,51.51896648,-0.087820713,Fast Food Restaurant
London,Cripplegate,51.518087,-0.0931473,Café Nespresso,51.514006,-0.092575,Coffee Shop
London,Cripplegate,51.518087,-0.0931473,Wahaca,51.51403369,-0.095555968,Mexican Restaurant
London,Cripplegate,51.518087,-0.0931473,Angler Rooftop Restaurant and Terrace,51.51910999,-0.086728745,Seafood Restaurant
London,Cripplegate,51.518087,-0.0931473,Hotel Chocolat,51.51430611,-0.094810364,Chocolate Shop
London,Cripplegate,51.518087,-0.0931473,kurumaya,51.51968813,-0.099013979,Sushi Restaurant
London,Cripplegate,51.518087,-0.0931473,One New Change,51.51390127,-0.095522546,Shopping Mall
London,Cripplegate,51.518087,-0.0931473,itsu,51.51483548,-0.09746781,Sushi Restaurant
London,Cripplegate,51.518087,-0.0931473,Vecchio Parioli,51.52057196,-0.097451745,Italian Restaurant
London,Cripplegate,51.518087,-0.0931473,Momo Canteen,51.52063748,-0.098181268,Malay Restaurant
London,Cripplegate,51.518087,-0.0931473,Pret A Manger,51.51994715,-0.097896243,Sandwich Place
London,Cripplegate,51.518087,-0.0931473,Natural Kitchen,51.51559659,-0.087392922,Restaurant
London,Cripplegate,51.518087,-0.0931473,Topshop,51.51446493,-0.09642546,Women's Store
London,Cripplegate,51.518087,-0.0931473,Ted Baker and Friends,51.51435304,-0.094696234,Clothing Store
London,Cripplegate,51.518087,-0.0931473,Golden Lane Leisure Centre,51.52167666,-0.096749088,Gym / Fitness Center
London,Cripplegate,51.518087,-0.0931473,Enoteca Rabezzana,51.51946455,-0.099913211,Italian Restaurant
London,Cripplegate,51.518087,-0.0931473,Starbucks,51.51765512,-0.094569674,Coffee Shop
London,Cripplegate,51.518087,-0.0931473,itsu,51.51422425,-0.094157656,Sushi Restaurant
London,Cripplegate,51.518087,-0.0931473,Rucoletta,51.51513812,-0.096305152,Italian Restaurant
London,Cripplegate,51.518087,-0.0931473,"The Square, St. Bartholomew's Hospital",51.51725813,-0.099563434,Plaza
London,Cripplegate,51.518087,-0.0931473,Smithfield Cafe,51.51937348,-0.100074215,Café
London,Cripplegate,51.518087,-0.0931473,Grabthai,51.513872,-0.095237,Thai Restaurant
London,Cripplegate,51.518087,-0.0931473,Haz Restaurant & Cafe,51.51497242,-0.096381149,Turkish Restaurant
London,Cripplegate,51.518087,-0.0931473,The Shakespeare,51.5215464,-0.097183995,Pub
London,Cripplegate,51.518087,-0.0931473,EAT.,51.51745045,-0.095072975,Sandwich Place
London,Cripplegate,51.518087,-0.0931473,Piccolo Bar,51.516335,-0.096564,Sandwich Place
London,Cripplegate,51.518087,-0.0931473,Costa Coffee,51.519499,-0.093952,Coffee Shop
London,Cripplegate,51.518087,-0.0931473,Hampers,51.52063746,-0.098257324,Deli / Bodega
London,Cripplegate,51.518087,-0.0931473,"Erebuni Restaurant, Bar & Lounge",51.52066814,-0.097820349,Russian Restaurant
London,Cripplegate,51.518087,-0.0931473,PureGym,51.51729408,-0.098378984,Gym / Fitness Center
London,Cripplegate,51.518087,-0.0931473,Shiso,51.51964059,-0.09909529,Sushi Restaurant
London,Cripplegate,51.518087,-0.0931473,Little Britain,51.51718131,-0.098401314,Plaza
London,Cripplegate,51.518087,-0.0931473,The Hand & Shears,51.51935234,-0.098864591,Bar
London,Cripplegate,51.518087,-0.0931473,pod,51.51509431,-0.097433811,Salad Place
London,Cripplegate,51.518087,-0.0931473,EAT.,51.51779,-0.09723846,Sandwich Place
London,Cripplegate,51.518087,-0.0931473,Lord Raglan,51.51645505,-0.096901656,Pub
London,Cripplegate,51.518087,-0.0931473,Chop'd,51.51504542,-0.098468628,Salad Place
London,Cripplegate,51.518087,-0.0931473,Natural Kitchen,51.51803327,-0.096944028,Deli / Bodega
London,Cripplegate,51.518087,-0.0931473,The Paternoster,51.51530883,-0.098318392,Pub
London,Cripplegate,51.518087,-0.0931473,Venezia Bacaro,51.52169477,-0.097447633,Italian Restaurant
London,Cripplegate,51.518087,-0.0931473,Boots,51.51537756,-0.098421195,Pharmacy
London,Cripplegate,51.518087,-0.0931473,Pret A Manger,51.51721524,-0.096857192,Sandwich Place
London,Cripplegate,51.518087,-0.0931473,Piano Smithfield,51.5196809,-0.098832828,Piano Bar
London,Cripplegate,51.518087,-0.0931473,EAT.,51.51985435,-0.097872616,Sandwich Place
London,Cripplegate,51.518087,-0.0931473,The Bottlescrue,51.51546847,-0.096673986,Wine Bar
London,Cripplegate,51.518087,-0.0931473,Tesco,51.51937457,-0.097346706,Grocery Store
London,Cripplegate,51.518087,-0.0931473,Caffè Nero,51.515122,-0.097533289,Coffee Shop
London,Cripplegate,51.518087,-0.0931473,Subway,51.51972409,-0.098780911,Sandwich Place
London,Farringdon,51.5201241,-0.1047928,Oriole,51.51890436,-0.102672309,Bar
London,Farringdon,51.5201241,-0.1047928,Jerusalem Tavern,51.52173501,-0.104169978,Pub
London,Farringdon,51.5201241,-0.1047928,Scotch Malt Whisky Society,51.519444,-0.106879,Whisky Bar
London,Farringdon,51.5201241,-0.1047928,Comptoir Gascon,51.51927049,-0.103192085,French Restaurant
London,Farringdon,51.5201241,-0.1047928,St. John Bar and Restaurant,51.520437,-0.101382,English Restaurant
London,Farringdon,51.5201241,-0.1047928,Ten Health & Fitness - Hatton Garden,51.52009557,-0.108367922,Gym / Fitness Center
London,Farringdon,51.5201241,-0.1047928,Iberica Farringdon,51.52083294,-0.104726892,Spanish Restaurant
London,Farringdon,51.5201241,-0.1047928,BrewDog Clerkenwell,51.522401,-0.103835,Beer Bar
London,Farringdon,51.5201241,-0.1047928,Foxlow Clerkenwell,51.52148843,-0.101766914,Steakhouse
London,Farringdon,51.5201241,-0.1047928,The Rookery Hotel,51.52009428,-0.102464112,Hotel
London,Farringdon,51.5201241,-0.1047928,Ye Olde Mitre Tavern,51.51835172,-0.107508026,Pub
London,Farringdon,51.5201241,-0.1047928,Vinoteca,51.52008496,-0.101780426,Wine Bar
London,Farringdon,51.5201241,-0.1047928,Fabric,51.51957072,-0.102217986,Nightclub
London,Farringdon,51.5201241,-0.1047928,Polpo,51.52001509,-0.102209694,Italian Restaurant
London,Farringdon,51.5201241,-0.1047928,The Zetter Townhouse,51.52284912,-0.103658365,Hotel
London,Farringdon,51.5201241,-0.1047928,eatviet,51.51781969,-0.105105428,Vietnamese Restaurant
London,Farringdon,51.5201241,-0.1047928,Prufrock Coffee,51.51992634,-0.10945263,Coffee Shop
London,Farringdon,51.5201241,-0.1047928,Department of Coffee and Social Affairs,51.51931845,-0.109185466,Coffee Shop
London,Farringdon,51.5201241,-0.1047928,Benito's Hat,51.52015197,-0.101722909,Burrito Place
London,Farringdon,51.5201241,-0.1047928,The Zetter,51.52264378,-0.103564954,Hotel
London,Farringdon,51.5201241,-0.1047928,Pret A Manger,51.52015661,-0.104624295,Sandwich Place
London,Farringdon,51.5201241,-0.1047928,Gymbox,51.51896861,-0.108972397,Gym / Fitness Center
London,Farringdon,51.5201241,-0.1047928,Leather Lane Market,51.520241,-0.109463,Flea Market
London,Farringdon,51.5201241,-0.1047928,Pixxa,51.52005287,-0.101631582,Pizza Place
London,Farringdon,51.5201241,-0.1047928,EC1 Coffee,51.52261283,-0.103999163,Café
London,Farringdon,51.5201241,-0.1047928,Dukan 41,51.51927,-0.1090033,Falafel Restaurant
London,Farringdon,51.5201241,-0.1047928,Luca,51.522017,-0.101702509,Italian Restaurant
London,Farringdon,51.5201241,-0.1047928,Ask For Janice,51.51912792,-0.1003739,Modern European Restaurant
London,Farringdon,51.5201241,-0.1047928,Bleeding Heart Restaurant,51.51928647,-0.10689171,French Restaurant
London,Farringdon,51.5201241,-0.1047928,The Winemakers Club,51.51715674,-0.105056678,Wine Bar
London,Farringdon,51.5201241,-0.1047928,Granger & Co,51.52350418,-0.104629349,Australian Restaurant
London,Farringdon,51.5201241,-0.1047928,Bounce,51.51777998,-0.108429724,Sports Bar
London,Farringdon,51.5201241,-0.1047928,Sushi Tetsu,51.52334804,-0.104015166,Sushi Restaurant
London,Farringdon,51.5201241,-0.1047928,Workshop Coffee Co.,51.51704515,-0.104383422,Coffee Shop
London,Farringdon,51.5201241,-0.1047928,Ănjoy Kitchen,51.52078698,-0.106126772,Vietnamese Restaurant
London,Farringdon,51.5201241,-0.1047928,Crosstown Doughnuts,51.52045356,-0.109395289,Donut Shop
London,Farringdon,51.5201241,-0.1047928,The Craft Beer Co.,51.52126543,-0.10980117,Beer Bar
London,Farringdon,51.5201241,-0.1047928,The Modern Pantry,51.52287809,-0.103648558,Modern European Restaurant
London,Farringdon,51.5201241,-0.1047928,Daddy Donkey,51.52055086,-0.109417671,Burrito Place
London,Farringdon,51.5201241,-0.1047928,Dose Espresso,51.51955257,-0.09940569,Coffee Shop
London,Farringdon,51.5201241,-0.1047928,The Dovetail,51.52328918,-0.103930777,Pub
London,Farringdon,51.5201241,-0.1047928,Anglo,51.52053633,-0.109350769,Restaurant
London,Farringdon,51.5201241,-0.1047928,Bird of Smithfield,51.51840468,-0.102634544,English Restaurant
London,Farringdon,51.5201241,-0.1047928,Smiths of Smithfield,51.5194535,-0.10275731,Steakhouse
London,Farringdon,51.5201241,-0.1047928,Apres Food Co,51.52146147,-0.101435781,Restaurant
London,Farringdon,51.5201241,-0.1047928,The Old Red Cow,51.51960715,-0.099156539,Pub
London,Farringdon,51.5201241,-0.1047928,St Bartholomew the Great (St Bartholomew-the-Great),51.51863075,-0.099890395,Church
London,Farringdon,51.5201241,-0.1047928,The Fox and Anchor,51.52034736,-0.100530049,Pub
London,Farringdon,51.5201241,-0.1047928,Attendant,51.52117861,-0.109878371,Coffee Shop
London,Farringdon,51.5201241,-0.1047928,Club Gascon,51.518541,-0.100462,French Restaurant
London,Farringdon,51.5201241,-0.1047928,Vivat Bacchus,51.51809699,-0.10527067,Wine Bar
London,Farringdon,51.5201241,-0.1047928,Hix Oyster and Chop House,51.51989412,-0.102406441,Steakhouse
London,Farringdon,51.5201241,-0.1047928,St. John's Gate,51.52176619,-0.102724563,Historic Site
London,Farringdon,51.5201241,-0.1047928,The Three Kings,51.52329923,-0.105650785,Pub
London,Farringdon,51.5201241,-0.1047928,Good & Proper Tea,51.52155678,-0.110078591,Tea Room
London,Farringdon,51.5201241,-0.1047928,J+A Café,51.52305271,-0.100969845,Café
London,Farringdon,51.5201241,-0.1047928,iMakr,51.52204973,-0.108816834,Electronics Store
London,Farringdon,51.5201241,-0.1047928,Ninth Ward,51.52258227,-0.107413862,Bar
London,Farringdon,51.5201241,-0.1047928,On The Green,51.52392233,-0.105327757,Coffee Shop
London,Farringdon,51.5201241,-0.1047928,Tongue & Brisket,51.519734,-0.109046,Sandwich Place
London,Farringdon,51.5201241,-0.1047928,Guido's Kitchen,51.51717832,-0.107956054,Italian Restaurant
London,Farringdon,51.5201241,-0.1047928,The King Of Falafel,51.52164491,-0.11016083,Falafel Restaurant
London,Farringdon,51.5201241,-0.1047928,KIN,51.52141572,-0.110005477,Asian Restaurant
London,Farringdon,51.5201241,-0.1047928,Victus & Bibo,51.51945639,-0.109271518,Food Truck
London,Farringdon,51.5201241,-0.1047928,the Charterhouse London,51.52085012,-0.099304721,Museum
London,Farringdon,51.5201241,-0.1047928,Ngon Ngon,51.52207385,-0.109534802,Vietnamese Restaurant
London,Farringdon,51.5201241,-0.1047928,The Crown Tavern,51.52303361,-0.105243059,Pub
London,Farringdon,51.5201241,-0.1047928,Malmaison,51.52066692,-0.100081854,Hotel
London,Farringdon,51.5201241,-0.1047928,Le Café du Marché,51.52060797,-0.100696482,French Restaurant
London,Farringdon,51.5201241,-0.1047928,Beppe's Cafe,51.51774958,-0.101410293,Italian Restaurant
London,Farringdon,51.5201241,-0.1047928,Pho,51.52191989,-0.101809296,Vietnamese Restaurant
London,Farringdon,51.5201241,-0.1047928,Brothers Cafe & Restaurant,51.52186669,-0.110198152,Middle Eastern Restaurant
London,Farringdon,51.5201241,-0.1047928,Tohbang,51.5220381,-0.110982251,Korean Restaurant
London,Farringdon,51.5201241,-0.1047928,Moro Market Stall,51.51803402,-0.109685059,Food Truck
London,Farringdon,51.5201241,-0.1047928,Draft House Chancery,51.51651729,-0.108975074,Beer Bar
London,Farringdon,51.5201241,-0.1047928,The Slaughtered Lamb,51.52327706,-0.101018961,Pub
London,Farringdon,51.5201241,-0.1047928,Pieminister,51.52156327,-0.110097548,Pie Shop
London,Farringdon,51.5201241,-0.1047928,Beboz Italian Street Food,51.51697997,-0.104240829,Italian Restaurant
London,Farringdon,51.5201241,-0.1047928,Redemption Roasters,51.51919,-0.100248,Coffee Shop
London,Farringdon,51.5201241,-0.1047928,Betsey Trotwood,51.52334715,-0.108215987,Pub
London,Farringdon,51.5201241,-0.1047928,Cooper's,51.51740652,-0.10900878,Sandwich Place
London,Farringdon,51.5201241,-0.1047928,Terroni of Clerkenwell,51.52201985,-0.109356257,Deli / Bodega
London,Farringdon,51.5201241,-0.1047928,Harrild & Sons,51.51574111,-0.104749855,Gastropub
London,Farringdon,51.5201241,-0.1047928,The Gunmakers,51.522602,-0.11047114,Pub
London,Farringdon,51.5201241,-0.1047928,The Coach,51.52296816,-0.109294111,Pub
London,Farringdon,51.5201241,-0.1047928,Ribon,51.51648819,-0.102647444,Japanese Restaurant
London,Farringdon,51.5201241,-0.1047928,Charterhouse Square,51.52247327,-0.099551105,Plaza
London,Farringdon,51.5201241,-0.1047928,kurumaya,51.51968813,-0.099013979,Sushi Restaurant
London,Farringdon,51.5201241,-0.1047928,The Clerkenwell Kitchen,51.5240515,-0.106491994,Café
London,Farringdon,51.5201241,-0.1047928,Konditor & Cook,51.51967166,-0.111971452,Cupcake Shop
London,Farringdon Without,51.4625524,-0.2167462,Blåbär,51.46423823,-0.215932183,Café
London,Farringdon Without,51.4625524,-0.2167462,Artisan Coffee,51.46141407,-0.219534602,Coffee Shop
London,Farringdon Without,51.4625524,-0.2167462,Chalet Ciro,51.463299,-0.216024,Café
London,Farringdon Without,51.4625524,-0.2167462,Caffè Nero,51.46328745,-0.215803183,Coffee Shop
London,Farringdon Without,51.4625524,-0.2167462,Waitrose & Partners,51.46402921,-0.216781278,Supermarket
London,Farringdon Without,51.4625524,-0.2167462,The Dynamo,51.46413595,-0.212621983,Bike Shop
London,Farringdon Without,51.4625524,-0.2167462,The Italian Boys,51.46141098,-0.216823494,Italian Restaurant
London,Farringdon Without,51.4625524,-0.2167462,Waterstones,51.46332749,-0.216567734,Bookstore
London,Farringdon Without,51.4625524,-0.2167462,Franco Manca,51.46530238,-0.214423481,Pizza Place
London,Farringdon Without,51.4625524,-0.2167462,Ye Olde Spotted Horse,51.46266357,-0.216244617,Pub
London,Farringdon Without,51.4625524,-0.2167462,Jolly Gardeners,51.46463016,-0.21856747,Pub
London,Farringdon Without,51.4625524,-0.2167462,Pret A Manger,51.46248801,-0.216279976,Sandwich Place
London,Farringdon Without,51.4625524,-0.2167462,Tomoe,51.46196229,-0.221278961,Japanese Restaurant
